first_name,last_name,company_name,email,phone,website,address,city,rating,reviews,business_type,mv_quality,mv_result,place_id,shared_email_count,source,tags
Broadway,Pharmacy,Broadway Pharmacy,info@broadwayrx.com,(210) 824-3322,http://www.broadwayrx.com/,"6100 Broadway, San Antonio, TX 78209",San Antonio,4.4,19,Pharmacy,risky,catch_all,ChIJQa5kbnL1XIYRxYqJoiZw27Y,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
D&S,"Electric Services, Inc.","D&S Electric Services, Inc.",mail@dandselectricinc.com,(903) 593-3779,http://www.dandselectricinc.com/,"726 W Elm St, Tyler, TX 75702",Tyler,3.6,19,Electrician,risky,catch_all,ChIJ7XI44rLOSYYRlAZBNBtuGM4,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Deck,the House,Deck the House,info@deckthehousetx.com,(210) 269-1133,http://deckthehousetx.com/,"5955 Summer Fest Dr, San Antonio, TX 78244",San Antonio,4.6,19,Deck builder,risky,catch_all,ChIJLwKe2KTzXIYR2grwEdvhXvk,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Dependable,Electric,Dependable Electric,mikedela79@yahoo.com,+1 915-920-5882,https://weredependableelectric.com/,"8701 Gateway S Blvd, El Paso, TX 79904, United States",El Paso,4.7,19,Electrician,risky,unknown,ChIJcdjlpDJX54YRo_F77uA0e58,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Diamond,Heating & Cooling Service Repair,Diamond Heating & Cooling Service Repair,info@hvac-repair-guys.com,(346) 336-5303,http://hvac-repair-guys.com/Dickinson,"1455 FM 646 Rd suite 211, Dickinson, TX 77539",Dickinson,5,19,HVAC contractor,risky,catch_all,ChIJpZCaDBaDQIYRDT3VUEdRlhs,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Dive,In Pool Services,Dive In Pool Services,service@diveinpooltx.com,(210) 556-1486,http://www.diveinpooltx.com/,"9906 San Pedro Ave, San Antonio, TX 78216",San Antonio,4.8,19,Swimming pool contractor,risky,unknown,ChIJiVKo7lBgXIYRupDEw7WrJn0,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Griffing,"& Company, P.C.","Griffing & Company, P.C.",info@griffing.com,(281) 491-8866,https://www.griffing.com/,"1 Sugar Creek Center Blvd Suite 650, Sugar Land, TX 77478",Sugar Land,4.7,19,Certified public accountant,risky,catch_all,ChIJ6TQDcVXmQIYRkXrVc9QwD7s,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Guardado,Landscaping,Guardado Landscaping,info@guardadolandscaping.com,(817) 732-3434,http://www.guardadolandscaping.com/,"3228 Alta Mere Dr, Fort Worth, TX 76116",Fort Worth,4.3,19,Landscaper,risky,unknown,ChIJK150r9UMToYRxXCTitiH0e8,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
HOUSTON,PALLET LOGISTIC,HOUSTON PALLET LOGISTIC,info@houstonpalletlogistic.com,(713) 671-0009,http://houstonpalletlogistic.com/,"8840 Market St, Houston, TX 77029",Houston,3.9,19,Pallet supplier,risky,unknown,ChIJheB3QYe8QIYRFSsT0UWXIeY,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Hester,Electric,Hester Electric,hesterelectric@yahoo.com,(832) 689-8389,http://hesterelectric.com/,"611 Honeysuckle Vine Dr, Rosenberg, TX 77469",Rosenberg,4.5,19,Electrician,risky,unknown,ChIJXcOel2jiQIYRlGbTw18ipfk,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Houston,Air Conditioning AC & Heating Repair Co.,Houston Air Conditioning AC & Heating Repair Co.,info@airconditioningandheatingofhoustonco.com,(346) 460-6556,https://airconditioningandheatingofhoustonco.com/?utm_source=google&utm_medium=organic,"7033 Avenue N, Houston, TX 77011",Houston,4.8,19,HVAC contractor,risky,catch_all,ChIJA-ATmGlDwokRLhHaTrgr9CQ,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
JL,Floyd Electrical Services,JL Floyd Electrical Services,info@jlfloyd.com,(832) 932-5570,http://jlfloyd.com/,"400 Hobbs Rd #211, League City, TX 77573",League City,4.4,19,Electrician,risky,catch_all,ChIJAQ5NClabQIYRBGnvDig_-Rk,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
KVA,Electric,KVA Electric,info@kvatx.com,(979) 479-2447,https://www.kvatx.com/,,,5,19,Electrician,risky,catch_all,ChIJAVjLAWpXW4YRTPIMvYj02Ds,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Lulua’s,Kitchen,Lulua’s Kitchen,info@blodgettstreetfoodhall.com,(346) 565-6979,https://blodgettstreetfoodhall.com/s/lulua's-kitchen/2616-blodgett-st-houston/bfc27bb1-f79d-4a27-998a-b90c5770d391,"2616 Blodgett St K7, Houston, TX 77004",Houston,4.6,19,Mediterranean restaurant,risky,catch_all,ChIJWYcUIH2_QIYRmr5ynOJvM_4,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Maggie's,Home Cleaning Company,Maggie's Home Cleaning Company,info@maggieshomecleaningservices.com,+1 915-422-0636,http://maggieshomecleaningservices.com/,"5320 Fairbanks Dr, El Paso, TX 79924, United States",El Paso,4.4,19,House cleaning service,risky,catch_all,ChIJAQBc9l1R54YRyNHo3gla9tM,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Metro,"Electric, Inc.","Metro Electric, Inc.",info@metroelectric-rgv.com,(956) 686-2323,http://www.metroelectric-rgv.com/,"1901 Industrial Dr, McAllen, TX 78504",McAllen,4.3,19,Electrician,risky,catch_all,ChIJly_Dy8emZYYRIzCDsA1AIEw,2,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20,shared-email-review"
PRIMAVERA,LANDSCAPING,PRIMAVERA LANDSCAPING,info@primaveralandscapinginc.com,(281) 858-6962,https://primaveralandscapinginc.com/,"4105 Clarblak Ln, Houston, TX 77080",Houston,5,19,Landscape designer,risky,catch_all,ChIJ12S6vw3FQIYRXzpAJVHjj94,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Paloma,Plumbing TX,Paloma Plumbing TX,service@palomatx.com,(682) 895-5325,https://palomaplumbing.com/,"2120 Ridgmar Blvd, Fort Worth, TX 76116",Fort Worth,5,19,Plumber,risky,catch_all,ChIJQY7QBcEhdQgR6zhKE-8VYC8,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Pritchard,Electric,Pritchard Electric,info@pritchardelectric.net,(512) 252-4699,https://pritchardelectric.net/,"12609 Dessau Rd #155, Austin, TX 78754",Austin,4.9,19,Electrician,risky,catch_all,ChIJHZZuO87IRIYRezePbgcTfT4,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
RJ,Williams & Company Real Estate LLC.,RJ Williams & Company Real Estate LLC.,info@rjwilliamsco.com,(682) 214-7592,http://www.rjwilliamsco.com/,"650 May St, Fort Worth, TX 76104",Fort Worth,4.9,19,Real estate agency,risky,catch_all,ChIJSVLj2QxxToYRgrEC4GjCHVo,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Remington,Luxury Pools,Remington Luxury Pools,info@remingtoncustompools.com,(682) 549-0006,https://www.remingtoncustompools.com/,"17611 US-377, Cresson, TX 76035",Cresson,4.8,19,Swimming pool contractor,risky,unknown,ChIJ6c_Q7uBUomIR6Spu5-5E51I,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Suman,"Thomas,CPA. PC","Suman Thomas,CPA. PC",info@tj.cpa,(281) 940-8857,http://www.tj.cpa/,"2411 FM 1092 Rd, Missouri City, TX 77459",Missouri City,4.7,19,Accountant,risky,unknown,ChIJDTFMwgPmQIYRAC6YI32REso,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
The,Dental Dock,The Dental Dock,info@thedentaldock.com,+1 409-724-6387,http://www.thedentaldock.com/,"7860 9th Ave, Port Arthur, TX 77642, United States",Port Arthur,3.4,19,Dentist,risky,catch_all,ChIJeYG4Q8WwPoYRRu_LapJQl-0,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Tough,Law Firm,Tough Law Firm,info@toughlawfirm.net,(281) 681-0808,https://toughlawfirm.net/,"819 Crossbridge Dr, Spring, TX 77373",Spring,4.8,19,Legal services,risky,catch_all,ChIJ__8P5a41R4YRmIslRfcgLSg,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Velectric,,Velectric,alba@velectrictx.com,(512) 659-6438,https://www.velectrictx.com/,"16400 Rocky Ridge Rd, Austin, TX 78734",Austin,5,19,Electrician,risky,catch_all,ChIJae-kYRaM1KYR4YcmfTHEpSk,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
183HEX,,183HEX,chad.baumgardner32@yahoo.com,(800) 392-1741,http://www.183hex.com/,"6200 Muela Creek Dr, Beaumont, TX 77708",Beaumont,5,18,Gym,risky,unknown,ChIJe0UWH_YzOYYRrcVJ0p0Lp98,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Abejas,Boutique,Abejas Boutique,u003einfo@abejasboutique.com,(713) 522-3025,http://abejasboutique.com/,"2517 South Blvd, Houston, TX 77098",Houston,4.5,18,Boutique,risky,catch_all,ChIJ9bgn6F7AQIYRM78Zm2R_W44,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
All,Pro Technicians Auto Repair,All Pro Technicians Auto Repair,codylpollard@yahoo.com,(972) 938-8161,https://allprotechniciansautorepair.com/,"1551 US-287 BYP B, Waxahachie, TX 75165",Waxahachie,4.8,18,Auto repair shop,risky,unknown,ChIJV45Be6LvToYR4UYiStje6AQ,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Armstrong's,"AC & Heat, LLC","Armstrong's AC & Heat, LLC",armstrongac22@yahoo.com,(936) 635-7907,https://www.armstrongsac.com/,"103 Weber, Diboll, TX 75941",Diboll,5,18,HVAC contractor,risky,unknown,ChIJ1dwOcHYVOIYR7GHLjpF16Ww,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Aztech,Air Conditioning & Heating,Aztech Air Conditioning & Heating,steven@aztechac.com,(432) 561-5154,https://www.aztechac.com/,"5023 Princeton Ave #12, Midland, TX 79703",Midland,4.7,18,HVAC contractor,risky,catch_all,ChIJ2ywqsKTZ-4YRxOs7LqaPcN4,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
BeardedMoney,Tattoos and Piercings,BeardedMoney Tattoos and Piercings,info@beardedmoney.com,(346) 556-5084,https://www.beardedmoney.com/,"18464 Kuykendahl Rd, Spring, TX 77379",Spring,4.8,18,Tattoo and piercing shop,risky,catch_all,ChIJhStBG0nNQIYRDvK8W5h0nS0,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Blalock,"Landscaping & Drainage, Inc","Blalock Landscaping & Drainage, Inc",info@blalocklandscaping.com,(713) 977-1964,http://www.blalockdrainage.com/,"5120 Milwee St, Houston, TX 77092",Houston,4.6,18,Drainage service,risky,catch_all,ChIJ8Qnh6GTGQIYR96cFUy-8L-k,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Blue,Custom Pools,Blue Custom Pools,sales@bluecustompools.com,(832) 391-6895,http://bluecustompools.com/,"12262 Queenston Blvd Ste G, Houston, TX 77095",Houston,4.6,18,Swimming pool contractor,risky,unknown,ChIJMw2yEIPVQIYRUZPGPB3wFPU,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Child's,Day,Child's Day,office@childsday.com,(512) 327-3274,http://childsday.com/,"2525 Wallingwood Dr Building 1, Suite 100, Austin, TX 78746",Austin,4.4,18,Day care center,risky,catch_all,ChIJ3RZ1AjO1RIYRATvhbZ0fgoI,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
East,Dallas Welding & Machining,East Dallas Welding & Machining,anthony@valentidesign.net,(636) 346-5876,https://valentidesign.net/welding-fab,"1451 John West Rd, Dallas, TX 75228",Dallas,5,18,Welder,risky,catch_all,ChIJrcpZINSjToYRLT4r0e2tTY8,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Guards,On Call of Houston,Guards On Call of Houston,%20info@guardsoncall.us,(281) 402-8000,https://guardsoncall.us/security-guard-houston-tx/,"1000 Main St Suite 2300B, Houston, TX 77002",Houston,4.9,18,Security guard service,risky,catch_all,ChIJq1WsFBy_QIYRMdNk8n21oAY,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Hightech,Signs,Hightech Signs,info@signsaustin.com,(512) 832-0000,http://www.signsaustin.com/,"1707 Hydro Dr, Austin, TX 78728",Austin,4.8,18,Sign shop,risky,unknown,ChIJd1TrZo3ORIYR4orGWDjyE_0,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Marlyn,"Schulz, Attorney at Law","Marlyn Schulz, Attorney at Law",info@brenhamestateplans.com,(281) 529-5176,http://www.brenhamestateplans.com/,"800 Farm to Market Rd 390 W, Brenham, TX 77833",Brenham,4.8,18,Legal services,risky,catch_all,ChIJdbZUaaAdRIYRKIq8tFLw39o,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
McDugald,Steele Landscape Architects & Contractors,McDugald Steele Landscape Architects & Contractors,info@mcdugaldsteele.com,(713) 868-8060,http://www.mcdugaldsteele.com/,"811 E Crosstimbers St, Houston, TX 77022",Houston,3.6,18,Landscape architect,risky,catch_all,ChIJNz6KTHPHQIYRcgpeCqZ5nhc,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Northstar,Fire Protection-Tx,Northstar Fire Protection-Tx,info@northstarfire.com,(512) 833-0800,http://www.northstarfire.com/,"4616 W Howard Ln #400, Austin, TX 78728",Austin,3.1,18,Fire protection service,risky,catch_all,ChIJ4U8vKM7NRIYRveq4dWo5T5w,2,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20,shared-email-review"
R&W,Electric,R&W Electric,info@randwelectric.com,(870) 773-0033,http://randwelectric.com/,"3100 E 19th St, Texarkana, AR 71854",,4.6,18,Electrician,risky,catch_all,ChIJITk4xoFpNIYR1HpQFv5UP0U,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Ranger,Plumbing Company,Ranger Plumbing Company,info@rangerplumbingco.com,(832) 868-8065,https://www.rangerplumbingco.com/needville-plumbing/,,,4.8,18,Plumber,risky,catch_all,ChIJT1pvZDBUQ6kRwvRwO-HDa9g,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Solar,Supply LLC,Solar Supply LLC,info@solarsupply.us,(409) 985-5561,http://solarsupply.us/,"2724 Bluebonnet Ave, Port Arthur, TX 77640",Port Arthur,4.5,18,Air conditioning contractor,risky,unknown,ChIJHS9STZG6PoYRHdijyXnkC18,2,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20,shared-email-review"
Stibbs,"& Co., P.C.","Stibbs & Co., P.C.",info@stibbsco.com,(281) 367-2222,http://www.stibbsco.com/,"831 Crossbridge Dr, Spring, TX 77373",Spring,4.8,18,Law firm,risky,catch_all,ChIJt-uF5a41R4YRcF--Pbmz58Y,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Transition,Home Healthcare,Transition Home Healthcare,intake@transitionhhc.com,(713) 665-5471,https://www.ml-healthcare.net/home-health,"4888 Loop Central Dr Ste 300, Houston, TX 77081",Houston,4.6,18,Home health care service,risky,catch_all,ChIJk1DNFg_BQIYRS-FT56zQPM0,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Vaughn,Construction,Vaughn Construction,info@vaughnconstruction.com,(713) 243-8300,http://www.vaughnconstruction.com/,"10355 Westpark Dr, Houston, TX 77042",Houston,4.9,18,Construction company,risky,catch_all,ChIJvzR00yfDQIYR9haGg2V5ql8,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
WonderWell,,WonderWell,info@wonderwell.com,(512) 982-4310,http://wonderwell.com/,"7717 Southwest Pkwy Building 2, Austin, TX 78735",Austin,5,18,Preschool,risky,unknown,ChIJT3rkBohJW4YRBvBeKOiV_vc,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Yarrow,Landscaping Design + Build,Yarrow Landscaping Design + Build,info@yarrowlandscaping.com,(512) 694-7392,https://www.yarrowlandscaping.com/,"1801 E 51st St Suite 365 #369, Austin, TX 78723",Austin,4.7,18,Landscaper,risky,catch_all,ChIJM3X4d-y1RIYRSoh9GNcJbjw,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Blade,Runner Landscapes,Blade Runner Landscapes,mike@bladerunneratx.com,(512) 222-2200,https://www.bladerunneratx.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1349185315177809134,"1912 W 37th St, Austin, TX 78731",Austin,5,17,Landscaper,risky,catch_all,ChIJj8_lsaOn9KQRaxsqqu5wdwk,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Boss,Fire Protection,Boss Fire Protection,info@bossfireprotection.com,(972) 704-1928,https://bossfireprotection.com/home/,"2511 Merrell Rd Ste #110, Dallas, TX 75229",Dallas,4.8,17,Fire protection equipment supplier,risky,unknown,ChIJTe-PzosXTIYRPnEKZSpgjoE,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Coyle's,Pest control,Coyle's Pest control,coylespestcontrol@yahoo.com,(713) 434-7666,https://coylespestcontrol.com/,"514 Pecan St, Fresno, TX 77545",Fresno,5,17,Pest control service,risky,unknown,ChIJadySdjLtQIYRuggLiK1DIv0,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Deer,Park Roofing Company,Deer Park Roofing Company,info@deerparkroofingcompany.com,(346) 236-0749,https://www.deerparkroofingcompany.com/,"1009 Center St, Deer Park, TX 77536",Deer Park,5,17,Roofing contractor,risky,catch_all,ChIJQ3exzOKhQIYRnukYL5ii9wk,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
East,Arlington Electrical Repair,East Arlington Electrical Repair,info@city-electricians.com,(682) 356-6759,https://city-electricians.com/Arlington-tx,"2505 Airport Cir, Arlington, TX 76010",Arlington,4.8,17,Electrician,risky,catch_all,ChIJIwOGXzmHToYRxpsjtf1fIfE,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Elevate,Pilates HTX,Elevate Pilates HTX,info@elevatepilateshtx.com,(832) 409-7643,http://www.elevatepilateshtx.com/,"3100 Timmons Ln, Houston, TX 77027",Houston,5,17,Pilates studio,risky,unknown,ChIJyYVBe1DBQIYR37SY-s2i_c8,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Elite,"Exterminating, Inc.","Elite Exterminating, Inc.",info@elitebugkillers.com,(361) 853-8370,https://elitebugkillers.com/,"2101 Saratoga Blvd, Corpus Christi, TX 78417",Corpus Christi,4.5,17,Pest control service,risky,catch_all,ChIJH73xVa6KaIYRRJDzCSaZYP4,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
HTX,Material Handling,HTX Material Handling,info@htxforklifts.com,(888) 970-5438,https://htxforklifts.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&y_source=1_MjM2MDI3MDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"7618 Bluff Point Dr, Houston, TX 77086",Houston,5,17,Material handling equipment supplier,risky,catch_all,ChIJ3bCePaDPQIYRDjoVpC0UC80,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Haley,"& Olson, P.C.","Haley & Olson, P.C.",info@haleyolson.com,+1 254-776-3336,http://haleyolson.com/,"100 Ritchie Rd #200, Waco, TX 76712, United States",Waco,4.9,17,Law firm,risky,unknown,ChIJcek8EvqDT4YRpwxoyzUuwhA,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Lada,Ladies Food Truck & Catering Company,Lada Ladies Food Truck & Catering Company,chicas@ladaladies.com,(512) 937-2902,http://www.ladaladies.com/,"1604 N Loop 1604 E, San Antonio, TX 78232",San Antonio,4.6,17,Mobile caterer,risky,catch_all,ChIJQZC6mvCLXIYR6ePsEIgEuhU,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Laxton,Electric LLC,Laxton Electric LLC,info@laxtonelectrictx.com,(903) 720-7238,http://laxtonelectrictx.com/,"6412 McCann Rd, Longview, TX 75605",Longview,4.5,17,Electrician,risky,catch_all,ChIJW5ON0II_NoYRy19jWaKIty4,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Margo,Dean School of Ballet,Margo Dean School of Ballet,balletinfo@att.net,(817) 738-7915,https://www.margodeanballet.com/,"3803 Camp Bowie Blvd, Fort Worth, TX 76107",Fort Worth,4.4,17,Dance school,risky,catch_all,ChIJnQFhfL9zToYR4DRVQ8Ohg0M,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Paragon,Pools,Paragon Pools,info@paragonpool.com,(832) 400-4675,http://www.paragonpool.com/?utm_campaign=gmb,"20220 Hempstead Rd #42, Houston, TX 77065",Houston,4.9,17,Swimming pool contractor,risky,catch_all,ChIJSb5BVPfEXhQR8I2Hf8r5azw,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Pro,Plumbers Flower Mound,Pro Plumbers Flower Mound,info@proplumbersflowermound.com,(972) 373-3602,http://proplumbersflowermound.com/,"3700 River Walk Dr, Flower Mound, TX 75028",Flower Mound,4.9,17,Plumber,risky,catch_all,ChIJ8xrU5e8tTIYRfpwc8Gn5SPc,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Raider,Plumbing,Raider Plumbing,bob@callraiderplumbing.com,(806) 544-7808,http://www.callraiderplumbing.com/,,,5,17,Plumber,risky,catch_all,ChIJpbGWLzwL_oYR9TA1jIoImXw,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Roof,Masters,Roof Masters,estimates@roofmastersdenton.com,(940) 566-3407,http://www.roofmastersofdenton.com/,"2500 Mingo Rd, Denton, TX 76209",Denton,4.4,17,Roofing contractor,risky,catch_all,ChIJX-LG5qjKTYYRKsxDlpBCoAY,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Six,Aces Plumbing,Six Aces Plumbing,info@sixacesplumbing.com,(713) 449-5661,http://sixacesplumbing.com/,,,5,17,Plumber,risky,catch_all,ChIJeyqEJ_vlrKgRcLhwWOEmCbM,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Texas,Dynamic Electric,Texas Dynamic Electric,info@txdelectric.com,(713) 300-0676,https://txdelectric.com/,"24726 Royal Pike Dr, Katy, TX 77493",Katy,4.8,17,Electrician,risky,catch_all,ChIJG1oHeNQpQYYRgz6D9XA1Ie4,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
The,"Alchemy Attorneys, PLLC","The Alchemy Attorneys, PLLC",info@alchemyattorneys.com,(346) 476-6939,https://alchemyattorneys.com/,"24285 Katy Fwy Suite 400, Katy, TX 77494",Katy,4.8,17,Family law attorney,risky,unknown,ChIJJ12awqonQYYR2QdJThTtrRs,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
