email,first_name,last_name,company_name,phone_number,website,location,address,rating,reviews,business_type,mv_quality,mv_result,source,place_id,shared_email_count
info@williamsprecisionplumbingllc.com,Williams,Precision Plumbing LLC,Williams Precision Plumbing LLC,(936) 272-0031,https://www.williamsprecisionplumbingllc.com/,,,5,8,Plumber,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJiSzieEwyBSMR8peUjDeeb8g,1
info@cornerstoneservices.us,Cornerstone,Electric,Cornerstone Electric,(361) 920-0727,http://www.cornerstoneservices.us/,Victoria,"1807 E Polk Ave, Victoria, TX 77901",4.4,7,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJXx_iFT1nQoYRhsqfV5MKdLY,1
info@defiantboutique.com,Defiant,Boutique,Defiant Boutique,,https://defiantboutique.com/,San Antonio,"4704 Broadway, San Antonio, TX 78209",5,7,Women's clothing store,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJpSAS5J71XIYRSQ8evAZmb24,1
sales@galvestonislandpest.com,Galveston,Island Pest Services LLC,Galveston Island Pest Services LLC,(409) 497-2264,http://galvestonislandpest.com/,,,3.3,7,Pest control service,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJdTUlRDp_P4YRQneHeFzsPM0,1
mrfixit@heightshandyman.com,Heights,Handyman,Heights Handyman,(832) 710-5393,http://www.heightshandyman.com/contactus.html,Houston,"1350 Beall St, Houston, TX 77008",5,7,General contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJRWUicm_HQIYRa-q0Phh2ZLs,1
info@houstonsupply.net,Houston,Supply & Manufacturing Co,Houston Supply & Manufacturing Co,(713) 694-6868,http://www.houstonsupply.net/,Houston,"6825 Fulton St, Houston, TX 77022",4.3,7,Industrial equipment supplier,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJt8o0TGC4QIYRezIdgAfzqO4,1
info@mosquitosteve.com,Mosquito,Steve,Mosquito Steve,(214) 520-0041,http://www.mosquitosteve.com/about-us,Dallas,"5210 McKinney Ave #250, Dallas, TX 75205",5,7,Pest control service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJS-YOSBifToYRNowXbovHb98,1
munizelectricalmasters@yahoo.com,Muniz,Electrical Masters,Muniz Electrical Masters,(361) 853-2976,http://munizelectricalmasters.com/,Corpus Christi,"5553 Greenwood Dr, Corpus Christi, TX 78417",3.7,7,Electrical installation service,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ1eXv3QRgaIYRmOnYCFf3neY,1
info@okinawankarateclub.com,Okinawa,Karate Club of Dallas,Okinawa Karate Club of Dallas,(972) 406-2836,http://www.okinawankarateclub.com/,Dallas,"3720 Walnut Hill Ln, Dallas, TX 75229",4.4,7,Martial arts school,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJTW6AXu2dToYROloe58Aje8s,1
info@rjjboxingfitness.com,RJJ,BOXING + FITNESS,RJJ BOXING + FITNESS,(469) 947-6840,https://rjjboxingfitness.com/,Dallas,"17230 Dallas Pkwy, Dallas, TX 75248",5,7,Fitness center,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJFfE6h9YjTIYRPGCjfV76ZfI,1
info@garymooreelectric.com,San,Angelo Electrician - Gary Moore,San Angelo Electrician - Gary Moore,(325) 656-3621,http://www.garymooreelectric.com/contact,San Angelo,"416 E Ave A, San Angelo, TX 76903",3.9,7,Utility contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJVVWFPkPvV4YRFzlwtsttleQ,1
tavellaw@yahoo.com,Sherry,D. Tavel Attorney at Law,Sherry D. Tavel Attorney at Law,(281) 354-8156,https://www.tavellaw.org/?utm_source=GMB&utm_medium=organic&utm_campaign=humble,Humble,"316 E Main St Suite 65, Humble, TX 77338",3.9,7,Criminal justice attorney,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJubMJR_dRR4YRkQHjSFQbGa0,1
info@texasconcreteleveling.net,Texas,Concrete Leveling,Texas Concrete Leveling,(817) 839-2212,https://texasconcreteleveling.net/fort-worth/,Fort Worth,"2631 Ludelle St, Fort Worth, TX 76105",5,7,Concrete contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJPfflj1qZToYRPROSIii9ZvU,1
information@wiremenelectric.com,Wiremen,Electric,Wiremen Electric,(830) 255-7035,http://www.wiremenelectric.com/,New Braunfels,"490 Eden Estates Dr, New Braunfels, TX 78132",5,7,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ4xA1nFChXIYR1MfBcdHzJgk,1
info@betteroffbowling.com,Better,Off Bowling - Dallas - Social Bowling Leagues,Better Off Bowling - Dallas - Social Bowling Leagues,+1 866-483-2695,http://www.betteroffbowling.com/dallas,Addison,"3805 Belt Line Rd, Addison, TX 75001, United States",4.7,6,Bowling club,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ0Yj7PwMnTIYRtnq7SI1XffE,1
info@certifiedfiretx.com,Certified,"Fire Protection, Inc.","Certified Fire Protection, Inc.",(800) 440-0010,http://www.certifiedfiretx.com/,Haltom City,"4220 Murray Ave Ste C, Haltom City, TX 76117",5,6,Fire protection service,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJyWQQS5l3ToYRxDRHL-J3iaQ,1
info@dvs-tx.com,DVS,- Quality Electrical Service and Electrical Maintenance,DVS - Quality Electrical Service and Electrical Maintenance,+1 956-247-0310,https://dvs-tx.com/,Edinburg,"818 Rachel Dr, Edinburg, TX 78539, United States",5,6,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJneiX_5dntAQRFmxyToAmg5A,1
dach@dachplumbing.net,Dach,Plumbing,Dach Plumbing,(346) 551-6591,https://dachplumbing.net/,,,5,6,Plumber,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJuSAqMYzXkSoRthJrIYPyk7Q,1
info@heffernaninsuranceagency.com,Heffernan,Insurance Inc,Heffernan Insurance Inc,(409) 765-9011,http://www.heffernaninsuranceagency.com/,Galveston,"1703 23rd St, Galveston, TX 77550",4.8,6,Insurance agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ-0BVfWeeP4YRQ8ZAfTZTOxg,1
hec@hewittelectric.com,Hewitt,Electric Company,Hewitt Electric Company,(281) 391-8033,http://www.hewittelectric.com/,Katy,"27027 Westheimer Pkwy Ste. 1200, Katy, TX 77494",5,6,Electrical installation service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJGblmlgIkQYYRO2QwCffvZFc,1
leggettplumbing@yahoo.com,Leggett,Plumbing,Leggett Plumbing,(936) 327-2540,https://leggettplumbingtx.com/,Livingston,"4050 US-190, Livingston, TX 77351",3.7,6,Plumber,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJMSzZCzeBOIYRQxwB-KF5RWA,1
sighalo@mcislaw.com,MCIS,"Law, PLLC","MCIS Law, PLLC",(346) 297-0121,https://www.mcislaw.com/,Stafford,"10701 Corporate Dr #340-104, Stafford, TX 77477",5,6,Legal services,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ9Xs7uWfnQIYR0M5kS9azYIs,1
info@peacheselectrical.com,Peaches,Electrical,Peaches Electrical,(512) 254-4242,https://www.peacheselectrical.com/,Cedar Park,"309 N Bell Blvd Suite B, Cedar Park, TX 78613",3.7,6,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJd0sf85stW4YRxDtBCXDI0IM,1
info@pineywoodsplumbing.com,Piney,Woods Plumbing,Piney Woods Plumbing,(936) 632-5918,http://www.pineywoodsplumbing.com/,Lufkin,"1607 E Denman Ave, Lufkin, TX 75901",5,6,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJeUxY-FY9OIYRaVbQIDw2IoU,1
sprinklerspecialist1@yahoo.com,The,Sprinkler Specialist,The Sprinkler Specialist,(469) 576-1969,http://www.mysprinklerspecialist.com/,Garland,"1512 Elizabeth Dr, Garland, TX 75042",4.3,6,Lawn sprinkler system contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ7XNEa_gdTIYRlYzGu5NanVY,1
info@twistedeggshack.com,Twisted,Egg Shack,Twisted Egg Shack,(409) 216-7132,https://twistedeggshack.com/,Orange,"288 Strickland Dr, Orange, TX 77630",5,6,Restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJrx7SoAarPoYRkqVlkC2PZoU,1
info@dallasgaragedoorsrepair.org,24/7,Dallas Garage Door Repair,24/7 Dallas Garage Door Repair,(214) 910-3718,http://dallasgaragedoorsrepair.org/,Dallas,"4767 Vista Wood Blvd #111, Dallas, TX 75232",5,5,Garage door supplier,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ8cjJETeXToYRPIb1azVHEvU,1
kevinklsmith@aol.com,American,Awning & Carport Company,American Awning & Carport Company,(281) 867-9954,https://www.carportstore.com/,La Porte,"315 W Main St, La Porte, TX 77571",3,5,Carport and pergola builder,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJe1sry15gP4YRSuEfOC_s2gM,1
info@austingaragedoorrepair.pro,Best,Austin Garage Door Repair,Best Austin Garage Door Repair,(737) 241-0141,http://austingaragedoorrepair.pro/,Austin,"5452 Burnet Rd, Austin, TX 78756",5,5,Garage door supplier,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJw8KY8ljKRIYRxpNdNjcv6To,1
info@bwpcpas.com,"Brunet,","Wolfe & Company, CPAs","Brunet, Wolfe & Company, CPAs",(281) 391-5220,http://www.bwpcpas.com/,Katy,"24610 Kingsland Blvd, Katy, TX 77494",5,5,Certified public accountant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJd_LQqmolQYYRcOkbXajG_Uw,1
karen@carolwilsoncpa.com,CAROL,"M WILSON, CPA","CAROL M WILSON, CPA",(713) 300-8988,http://carolwilsoncpa.com/,Spring,"7109 Farm to Market 2920 #300, Spring, TX 77379",5,5,Accounting firm,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJJY6HTuQyR4YRqkTt4SD8KAU,1
info@diversifiedelectricservice.com,Diversified,Electric,Diversified Electric,(512) 930-1154,http://diversifiedelectricservice.com/,Georgetown,"814 Shady Hollow Dr, Georgetown, TX 78628",5,5,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJPTgniyDWRIYRCK9K3F2qtXw,1
dixieisle@myyahoo.com,Dixie,Isle Pest Control,Dixie Isle Pest Control,(409) 682-1175,https://www.dixieisle.com/,,,5,5,Pest control service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJq1S6k3iGP4YRKT-lYRgaim8,1
estimating@firekingllc.com,Fire,"King, Llc","Fire King, Llc",(512) 425-0272,http://www.firekingllc.com/,Austin,"8906 Wall St #603, Austin, TX 78754",5,5,Fire protection service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ9x6tZu3JRIYRIMaKEMSZZ9E,1
info@grovesplumbing.com,Groves,Plumbing,Groves Plumbing,(409) 962-5986,http://grovesplumbing.com/,,,4,5,Plumber,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJlxtSYMOvPoYR0tpjlZV3iIw,1
gonzales.henry17@yahoo.com,Henry's,Fence Company,Henry's Fence Company,(361) 232-3079,https://www.henrysfencecompanytx.com/,,,4.2,5,Fence contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ68s3RjpfaIYRflzd3_i12bA,1
info@ionservice.net,ION,Electrical Services,ION Electrical Services,(512) 608-8935,https://www.ionservice.net/,Hutto,"409 W Front St 100 213, Hutto, TX 78634",5,5,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJdX-F7qyMgaoRGmMtXzaNOEE,1
info@kbmroof.com,KBM,Roofing and Restoration,KBM Roofing and Restoration,(832) 956-1104,https://www.kbmroof.com/,Humble,"1920 Treble Dr suite d8, Humble, TX 77338",5,5,Roofing contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJu6geeXqzQIYRHDLCMkVIB74,1
drelariny@yahoo.com,Miracle,Dental Lab Inc,Miracle Dental Lab Inc,(281) 580-6988,https://www.miracledentallab.com/,Houston,"14611 Benfer Rd, Houston, TX 77069",4,5,Dental laboratory,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJlRzu_lPMQIYRzUJ3bJXJnAQ,1
info@ms-delivers.com,Morning,Star Delivery Inc.,Morning Star Delivery Inc.,(832) 894-4733,http://ms-delivers.com/,Houston,"1215 Bayou St, Houston, TX 77020",4.8,5,Courier service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ1bhk7My-QIYRGnDwVUy44j8,1
admin@nixonandnixonlegacy.com,NIXON,& NIXON LEGACY,NIXON & NIXON LEGACY,(844) 649-6622,http://www.nixonnixonlegacyllc.com/,Spring,"22742 Cypresswood Dr #1016, Spring, TX 77373",5,5,Tax preparation service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJPzj6Jqe1QIYR6eFYGxzKHBQ,1
nationwide.treecare@yahoo.com,Nationwide,Tree Care,Nationwide Tree Care,(409) 237-4226,https://nationwidetreecare.wixsite.com/nationwidetreecare-1,Lumberton,"109 Cherry Dr, Lumberton, TX 77657",5,5,Tree service,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJiVgHTOS3PoYRYYdfUOtvXHI,1
info@proplumberbeverlyhills.com,Pro,Plumber Lewisville,Pro Plumber Lewisville,(972) 807-7606,https://proplumberbeverlyhills.com/,Lewisville,"140 E Main St, Lewisville, TX 75057",5,5,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJfeNz1hMuTIYRLEHX2fc-ceo,1
info@professorpipes.net,Professor,Pipes Plumbing & Backflow,Professor Pipes Plumbing & Backflow,(682) 907-4737,https://www.professorpipes.net/plumber-bedford-tx/,,,4.2,5,Plumber,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJVxdys-1XCGoRre1aC8z2f68,1
info@raizlandscapingco.com,Raiz,Landscaping Company,Raiz Landscaping Company,(956) 244-8898,https://www.raizlandscapingco.com/,Brownsville,"1504 Roosevelt St, Brownsville, TX 78521",5,5,Landscaper,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJrySDX6qVb4YRg5A-IoC1_eo,2
randell@rmncpa.com,Randell,"M. Naquin, CPA PLLC","Randell M. Naquin, CPA PLLC",(713) 818-0807,http://wealthrmn.com/,Pearland,"2511 Foxglove Dr, Pearland, TX 77584",5,5,Certified public accountant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJt-kZwCKTQIYRZDl1gQ5xd6A,1
newbuds@roseandbudsplayschool.com,Rose,& Buds Playschool,Rose & Buds Playschool,(512) 572-0250,https://www.roseandbudsplayschool.com/,Austin,"2507 Walter St, Austin, TX 78702",5,5,Preschool,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJHw1hE2W1RIYR7YebNA1IpqE,1
info@screenpsolutions.com,Screen,Printing Solutions,Screen Printing Solutions,(214) 688-0048,http://www.screenpsolutions.com/,Dallas,"8607 Ambassador Row # 190, Dallas, TX 75247",4,5,Screen printer,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ5R6bqQucToYRD2a3ShhqZhU,1
info@staffordempire.com,Stafford,"Empire Electric Co., Inc.","Stafford Empire Electric Co., Inc.",(281) 499-9790,http://www.staffordempire.com/,Stafford,"805 Dulles Ave Unit C, Stafford, TX 77477",4.2,5,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJfe2N5TfmQIYR_N8cKQ2xDMc,1
damian8399@sbcglobal.net,Beaumont,Plumbing LLC,Beaumont Plumbing LLC,(409) 454-5391,http://beaumontplumbingllc.com/,,,4,4,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ01kaCqs0OYYRccXT3zEGcB4,1
reserve@championsboatrvstorage.com,Champions,Boat & RV Storage,Champions Boat & RV Storage,(832) 328-4262,https://championsboatrvstorage.com/,Houston,"16330 Hollister St, Houston, TX 77066",5,4,Boat storage facility,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJF8oscDPMQIYRechoQy9Xr4I,1
info@dhelectricaltx.com,D&h,Electrical Company inc,D&h Electrical Company inc,(409) 833-3040,https://www.dhelectricaltx.com/,Beaumont,"635 Langham Rd, Beaumont, TX 77707",5,4,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJCX0hgr3MPoYRqpgQwlRu0BU,1
dm.drywall@yahoo.com,DM,DRYWALL LLC,DM DRYWALL LLC,(512) 897-2081,https://dm-drywall.com/,Austin,"12820 N Lamar Blvd Apartment number 612, Austin, TX 78753",5,4,Construction company,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ2b_jCfVtFKgRUbBxsO2iXOc,1
pauldallaselect@aol.com,Dallas,Electric Co Inc,Dallas Electric Co Inc,(214) 339-9306,https://dallaselectricco.com/,Dallas,"510 N Ravinia Dr, Dallas, TX 75211",5,4,Electrician,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJPblDnFGaToYRo2f7nkhcdkw,1
antony.evans@electelectricalrepair.com,Elect,Electrical Repair,Elect Electrical Repair,(972) 427-3542,http://electelectricalrepair.com/,Irving,"100 W Shady Grove Rd, Irving, TX 75060",4,4,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJU8YFvBWDToYR_7CBO68qLXs,1
info@fivestarelectricalservicesllc.com,Five,"Star Electrical Services, LLC","Five Star Electrical Services, LLC",(214) 686-7765,https://fivestarelectricalservicesllc.com/contact-us,Forney,"105 Industrial Dr, Forney, TX 75126",5,4,Contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJq6p6zp6tToYRBdola9sZ75A,1
hdelectricllc@ymail.com,HD,"Electric LLC Leander, TX 78641","HD Electric LLC Leander, TX 78641",(512) 689-8755,http://www.hdelectricaustin.com/,Leander,"1309 Leander Dr STE 204, Leander, TX 78641",5,4,Electrician,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJd8Y1HWMtW4YR4rc0ssX9BEU,1
rick@haaselectric.com,Haas,Electric,Haas Electric,(512) 787-8982,http://haaselectric.com/,San Marcos,"603 Blanco St, San Marcos, TX 78666",4,4,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ19VRjnqoXIYRrCFfRLw3L44,1
heightslandscaping@comcast.net,Houston,Heights Landscaping,Houston Heights Landscaping,(713) 865-2586,https://www.houstonheightslandscaping.com/,Houston,"1429 W 25th St, Houston, TX 77008",4,4,Landscaper,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJOUUiPlvHQIYRGKshmY4Pg9I,1
info@landecorllc.com,Landecor,,Landecor,(832) 539-6294,https://www.landecorllc.com/,Missouri City,"931 Pheasant Valley Dr Suite 200, Missouri City, TX 77489",5,4,Landscaper,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJdaXa0QvpQIYRgHTbTShq8cY,1
info@morganweldingco.com,Morgan,Welding,Morgan Welding,(210) 651-3300,http://www.morganweldingco.com/,San Antonio,"18975 Marbach Ln Suite 225, San Antonio, TX 78266",5,4,Welder,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJgamUWxmNXIYRAIb0noxPL14,1
info@pardueplumbing.com,Pardue,Plumbing of Greenville,Pardue Plumbing of Greenville,(469) 887-3042,https://pardueplumbing.com/locations/greenville-tx/,Greenville,"157 Bethel Rd #200, Greenville, TX 75402",5,4,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ4SCOBD7pS4YRftKRsHd4tts,1
info@performancefire.net,Performance,Fire Equipment,Performance Fire Equipment,(214) 951-7995,http://www.performancefire.net/,Dallas,"2526 Manana Dr Suite #208, Dallas, TX 75220",5,4,Fire protection service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJgc1oUHucToYR2ptuhdBgxG8,1
info@tubingfittingsandvalves.com,SS,"Industrial Supplies, Inc.","SS Industrial Supplies, Inc.",(713) 858-2796,http://www.tubingfittingsandvalves.com/,Houston,"15255 Gulf Fwy Suite 121C, Houston, TX 77034",4.8,4,Industrial equipment supplier,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJMyzkNyuaQIYRa_f9JO1Oy6k,1
info@straightedgetech.com,Straight,"Edge Technology, Inc.","Straight Edge Technology, Inc.",(210) 904-9177,https://straightedgetech.com/it-company-san-antonio-tx/?utm_source=google&utm_medium=profile-sanantonio,San Antonio,"17300 Henderson Pass # 200, San Antonio, TX 78232",5,4,Computer support and services,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJW93Ug6CLXIYR-KUyBnF2UNY,1
info@tailift.com,Tailift,Material Handling USA Inc,Tailift Material Handling USA Inc,(281) 466-1000,https://www.tailift-usa.com/,Houston,"14710 John F Kennedy Blvd Suite 100, Houston, TX 77032",5,4,Manufacturer,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ99nOYrPK3IARpIczGJCPeOA,1
sales@tamesielectrician.com,Tamesi,Electrician,Tamesi Electrician,(281) 725-8065,https://tamesielectrician.com/,Brookshire,"32503 Teal St, Brookshire, TX 77423",4,4,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJnYViTCUxQYYRRSnzKGZ6yjI,1
brandyn@tru-texplumbing.com,Tru-Tex,"Plumbing, LLC","Tru-Tex Plumbing, LLC",(430) 207-1490,http://tru-texplumbing.com/,Kaufman,"1800 Rand Rd, Kaufman, TX 75142",5,4,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJc1fVxDtJSYYRmhHrnWrNGgQ,1
info@abcoacandappliance.com,Abco,Air Conditioning & AC Service in Sugar Land TX,Abco Air Conditioning & AC Service in Sugar Land TX,(281) 408-2826,https://abcoacandappliance.com/,,,3.7,3,HVAC contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJS2GyGpzlQIYR13hbiJfW8ok,1
info@aieincorporated.com,Amarillo,Industrial Electric,Amarillo Industrial Electric,(806) 353-6646,https://www.aieincorporated.com/,Amarillo,"2829 Mays Ave, Amarillo, TX 79109",5,3,Electric motor repair shop,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJzzH2XexPAYcRpetGT4vnr2k,1
info@bellhagens.com,Bell,Hagens Lawyers,Bell Hagens Lawyers,(713) 489-1211,https://bellhagens.com/,Brenham,"114 E Alamo St Suite 36, Brenham, TX 77833",5,3,Law firm,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJC-gYRXipRoYRZ9Sk7OGNLs8,1
hey@thepartygoddessdfw.com,Blush,and Bash,Blush and Bash,,http://blushandbashco.com/,Fort Worth,"1612 Park Pl Ave, Fort Worth, TX 76110",5,3,Event planner,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJW1JjuvtxToYRR517jZuFAUk,1
cfselptx@swbell.net,Century,Fire Systems LLC,Century Fire Systems LLC,(915) 584-0523,http://www.centuryfiretx.com/,El Paso,"490 Eagle Dr, El Paso, TX 79912",3.7,3,Fire protection equipment supplier,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJgRZMNeNX54YR-eszd7WpUOw,1
admin@dcedancestudio.com,DCE,Christian Dance Studio,DCE Christian Dance Studio,(817) 881-4907,https://www.dcedancestudio.com/,Fort Worth,"1600 Glasgow Rd, Fort Worth, TX 76134",4.7,3,Dance school,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ711R4zhlToYR-x3YAjPYX44,1
bids@daveyplumbing.com,Davey,Plumbing Co,Davey Plumbing Co,(512) 312-2011,https://www.daveyplumbing.com/,Buda,"511 S Loop 4, Buda, TX 78610",3.7,3,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ38qPU09SW4YR7XfkcXUa6fo,1
info@diamondsolarusa.com,Diamond,Solar USA,Diamond Solar USA,(214) 214-5496,https://www.diamondsolarusa.com/,Dallas,"9550 Forest Ln BUILDING 4 SUITE 456, Dallas, TX 75243",5,3,Solar energy company,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJSa5ceLgfTIYRsA3WXHNe1Fo,1
info@dougs-plumbing.com,Doug's,Plumbing Co Inc,Doug's Plumbing Co Inc,(972) 291-1407,http://www.dougs-plumbing.com/,Cedar Hill,"1159 Bear Creek Rd, Cedar Hill, TX 75104",5,3,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ_-P2sWKNToYRJBsgaW294wk,1
info@electrical.com,Electrical.com,,Electrical.com,(877) 999-7077,https://www.electrical.com/,Forney,"1111 Widespread Wy, Forney, TX 75126",3,3,Electrical supply store,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJQyjmGCRTSYYRunW6T-xsQ2k,1
assessment@farmersbranchelectricians.com,Farmers,Branch Electricians,Farmers Branch Electricians,(469) 669-3269,http://farmersbranchelectricians.com/,Carrollton,"1421 Champion Dr, Carrollton, TX 75006",5,3,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJx6Bj2WYnTIYRkns5FmAehbk,1
holbenplumbing@att.net,Holbens,Plumbing Co,Holbens Plumbing Co,(936) 668-9308,http://www.holbensplumbingtx.com/,Huntsville,"49 Rigby Ln, Huntsville, TX 77320",5,3,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJbfRvk4sBR4YRqt5tD4SgluM,1
info@drywalldallastx.com,Jay's,Drywall LLC,Jay's Drywall LLC,,https://drywalldallastx.com/,Dallas,"742 Ezekial Ave, Dallas, TX 75217",5,3,Dry wall contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJZ3qAlDajToYRirZ4_yTkIxQ,1
info@lascolinaselectric.com,Las,Colinas Electric,Las Colinas Electric,(972) 905-6760,http://lascolinaselectric.com/,Irving,"1301 Mesquite Bend Dr, Irving, TX 75063",3.7,3,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJG7X-sKopTIYRTN8wNz9dnZc,1
patti@jamespi.com,Patti,James Investigations,Patti James Investigations,(713) 827-8542,https://jamespi.com/,Houston,"7941 Katy Fwy APT 407, Houston, TX 77024",5,3,Private investigator,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJWS-W8ArRQIYRc-zw16g7kIo,1
info@painterrichmond-tx.com,Perfect,Painting PTG LLC,Perfect Painting PTG LLC,(346) 358-7306,https://painterrichmond-tx.com/,,,5,3,Painter,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJZ6UhhVjjQIYRKh4aF_-9x38,1
info@royalelectricabilene.com,Royal,Electric Co Inc,Royal Electric Co Inc,+1 325-673-6322,http://royalelectricabilene.com/,Abilene,"334 E South 11th St, Abilene, TX 79602, United States",5,3,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJZa56hf6RVoYRLS_FLzqj1DM,1
info@texasfencequeen.com,Texas,Fence Queen,Texas Fence Queen,(361) 760-1110,https://www.texasfencequeen.com/,Corpus Christi,"2429 Hygeia, Corpus Christi, TX 78415",5,3,Fence contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ9VQQD8dfaIYRSQBl7mCaC8o,1
info@sugarlandtxpestcontrol.com,The,Sugar Land Pest Control Squad,The Sugar Land Pest Control Squad,(281) 892-8394,https://sugarlandtxpestcontrol.com/,,,5,3,Pest control service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJB8L9WVtxxIER63vpuevaaSQ,1
info@haglundlaw.com,Wayne,D Haglund Law Office PC,Wayne D Haglund Law Office PC,(936) 639-0007,https://www.haglundlaw.com/about,Lufkin,"107 W Kerr Ave, Lufkin, TX 75904",5,3,Attorney,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJCyDiOd8XOIYRdAMhobFYKHQ,1
