first_name,last_name,company_name,email,phone,website,address,city,rating,reviews,business_type,mv_quality,mv_result,place_id,shared_email_count,source,tags
Pho,Please,Pho Please,phopleaseaustin@gmail.com,(512) 354-9779,http://www.phopleaseaustin.com/,"1920 E Riverside Dr, Austin, TX 78741",Austin,4.5,2364,Vietnamese restaurant,good,ok,ChIJncD9d0-0RIYRQyKMbcGMtIs,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Puttshack,- Addison,Puttshack - Addison,info@puttshack.com,(214) 216-7888,https://www.puttshack.com/,"5100 Belt Line Rd, Addison, TX 75254",Addison,4.7,2359,Miniature golf course,good,ok,ChIJHSGlGXshTIYRM3VKdxnSNaU,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
IchiUmi,Sushi (Haru Sushi),IchiUmi Sushi (Haru Sushi),ichiumisushi888@gmail.com,(512) 795-8666,http://ichiumisushitx.com/,"9503 Research Blvd #500, Austin, TX 78759",Austin,4.5,2355,Sushi restaurant,good,ok,ChIJbQlC9qXLRIYRbjTIRrVzBYo,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Envoy,Mortgage,Envoy Mortgage,info@envoymortgage.com,(713) 977-8005,https://www.envoymortgage.com/?utm_source=google%20my%20business&utm_medium=listing&utm_campaign=visit%20website,"952 Echo Ln Suite 190, Houston, TX 77024",Houston,4.9,2350,Mortgage lender,good,ok,ChIJH846dfzFQIYREpCz02jWLxU,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
AGR,"Sports Indoor Paintball, Laser Tag, Gellyball and Axe Throwing","AGR Sports Indoor Paintball, Laser Tag, Gellyball and Axe Throwing",agrsports.katy@gmail.com,(281) 657-9220,https://agrsports.com/,"1300 E 40th St, Houston, TX 77022",Houston,4.8,2347,Paintball center,good,ok,ChIJlxUI0Sy5QIYRc33SDvqdlgg,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Game,Theory Restaurant + Bar,Game Theory Restaurant + Bar,info@gametheorytx.com,(817) 717-6443,http://www.gametheorytx.com/,"804 S Main St, Fort Worth, TX 76104",Fort Worth,4.7,2340,Restaurant,good,ok,ChIJK0MbpPdxToYRQEN3L_4tJRI,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Diner Tyler,The Diner Tyler,info@thedinertyler.com,(903) 509-3463,https://www.thedinertyler.com/,"7924 S Broadway Ave, Tyler, TX 75703",Tyler,4.6,2339,American restaurant,good,ok,ChIJ4-Uz-6bMSYYRLGR_ogpFGxQ,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Frontier,Cooling & Heating,Frontier Cooling & Heating,jay@frontieraircon.net,(956) 476-2280,https://www.frontieraircon.com/?utm_source=google&utm_medium=organic&utm_campaign=mission_gbp,"1812 W Griffin Pkwy B, Mission, TX 78572",Mission,4.9,2335,HVAC contractor,good,ok,ChIJOQkJofmoZYYRZ0yH4BtDs7A,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Grooves,of Houston,Grooves of Houston,houstongrooves@gmail.com,+1 713-652-9900,https://www.groovesofhouston.com/,"2300 Pierce St, Houston, TX 77003, United States",Houston,4.3,2322,Bar,good,ok,ChIJ1cWJuhu_QIYRvx1Pbd20B-E,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
BREWED,,BREWED,steve@brewedfw.com,(833) 367-9073,http://www.brewedfw.com/,"801 W Magnolia Ave, Fort Worth, TX 76104",Fort Worth,4.3,2320,Breakfast restaurant,good,ok,ChIJ0b6zd3VxToYRCfie07JxT0I,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Press,Café,Press Café,events@farouthospitality.com,(817) 570-6002,https://www.presscafeftworth.com/,"4801 Edwards Ranch Rd #105, Fort Worth, TX 76109",Fort Worth,4.4,2316,American restaurant,good,ok,ChIJLc8hYl9yToYRVu-fTwrPW_g,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Discount,Inspection & Brake,Discount Inspection & Brake,marketing@dibtx.com,(281) 506-2345,https://www.dibtx.com/,"2606 East Sam Houston Pkwy S, Pasadena, TX 77503",Pasadena,4.9,2314,Auto repair shop,good,ok,ChIJjyPlrruYQIYRnbv2_OFh7qA,4,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Meineke,Car Care Center,Meineke Car Care Center,shop.2898@meineke.net,(512) 782-8011,https://www.meineke.com/locations/tx/pflugerville-1460/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,"2324 W Pecan St, Pflugerville, TX 78660",Pflugerville,4.8,2314,Auto repair shop,good,ok,ChIJIezPhavPRIYRwiPdZBPJsNs,7,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Alamo,Termite & Pest Control,Alamo Termite & Pest Control,info@alamopest.com,(817) 813-8003,https://alamopest.com/locations/pest-control-fort-worth?utm_source=gbp&utm_medium=organic&utm_campaign=fort-worth,"3200 S Main St, Fort Worth, TX 76110",Fort Worth,4.8,2313,Pest control service,good,ok,ChIJAcULtPRxToYRFt4AMYuM5NI,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
G.L.,Hunt Foundation Repair,G.L. Hunt Foundation Repair,info@glhunt.com,(210) 428-6278,https://glhunt.com/location/san-antonio-tx/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"4827 Whirlwind Dr, San Antonio, TX 78217",San Antonio,4.9,2307,Foundation,good,ok,ChIJ3S30PTjxXIYRgwnJQcUoHdA,4,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Main,Bird,Main Bird,info@mainbirdhotchicken.com,(346) 571-0496,https://mainbirdhotchicken.com/,"3407 Montrose Blvd b2, Houston, TX 77006",Houston,4.7,2306,Chicken restaurant,good,ok,ChIJGTcwDO-_QIYRbfVXIy-YFVU,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Smokey,John's,Smokey John's,info@smokeyjohns.com,(214) 352-2752,https://www.smokeyjohns.com/,"1820 W Mockingbird Ln #18, Dallas, TX 75235",Dallas,4.5,2302,Barbecue restaurant,good,ok,ChIJG0FOERWcToYRlLI1E1iU2v4,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Affordable,Dentist Near Me of Fort Worth,Affordable Dentist Near Me of Fort Worth,info@affordabledentistnearme.com,(817) 496-2343,https://affordabledentistnearme.com/locations/fort-worth/,"6426 Meadowbrook Dr, Fort Worth, TX 76112",Fort Worth,4.8,2301,Dentist,good,ok,ChIJSQm7Cq17ToYRxdIqv4P6S44,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Lytle,Land & Cattle Company,Lytle Land & Cattle Company,lindsayf@lytlelandandcattle.com,(325) 677-1925,https://www.lytlelandandcattle.com/,"1150 E South 11th St, Abilene, TX 79602",Abilene,4.2,2291,Steak house,good,ok,ChIJW6wDE_SRVoYRHORS_EOvu8s,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
1st,Rate Inspections,1st Rate Inspections,clientcare@1strateinspections.com,(832) 567-5791,https://1strateinspections.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,"16111 Mary Ann Ln, Cypress, TX 77429",Cypress,4.9,2290,Home inspector,good,ok,ChIJZ4yKx6jRQIYRd3DOLqj40l8,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Social,Beer Garden HTX,Social Beer Garden HTX,socialbeergardenhtx@gmail.com,(713) 636-9357,https://www.socialbeergardenhtx.com/,"3101 San Jacinto St, Houston, TX 77004",Houston,4.7,2287,Sports bar,good,ok,ChIJ8b12Ex2_QIYRMTefkQiQQPk,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Kiran's,,Kiran's,info@kiranshouston.com,(713) 960-8472,http://kiranshouston.com/,"2925 Richmond Ave Suite 160, Houston, TX 77098",Houston,4.4,2281,Modern Indian restaurant,good,ok,ChIJfZC_2BbBQIYRnyQ2EtjAymk,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Barn Door Restaurant & Meat Market,The Barn Door Restaurant & Meat Market,barndoorbanquets@gmail.com,(210) 824-0116,http://www.thebarndoorrestaurant.com/,"8400 N New Braunfels Ave, San Antonio, TX 78209",San Antonio,4.4,2280,Steak house,good,ok,ChIJlQry-jb1XIYRjbgE35VQaSk,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Purple,Care - Lawn Care & Pest Control Fort Worth,Purple Care - Lawn Care & Pest Control Fort Worth,contact@purplecare.com,(817) 803-9433,https://www.purplecare.com/?utm_campaign=gmb,"12121 Eagle Mountain Dam Rd, Fort Worth, TX 76135",Fort Worth,4.7,2276,Landscaper,good,ok,ChIJx1xKloLhTYYRjFbCGQTzKEo,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,White Horse,The White Horse,thewhitehorseatx@gmail.com,(512) 553-6756,http://thewhitehorseaustin.com/,"500 Comal St, Austin, TX 78702",Austin,4.4,2269,Bar,good,ok,ChIJ279pHrG1RIYRicks_tZPpjs,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Bollo,Woodfired Pizza,Bollo Woodfired Pizza,manager@bollohouston.com,(713) 677-0391,http://www.bollohouston.com/,"2202 W Alabama St A, Houston, TX 77098",Houston,4.5,2265,Pizza restaurant,good,ok,ChIJ5wnd4JLAQIYRCfZM17__40g,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Silver,"Spur Air, Heating, & Plumbing of DFW","Silver Spur Air, Heating, & Plumbing of DFW",servicedfw@silverspurhome.com,(682) 324-3936,https://silverspurhome.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-DFW,"4204 Garland Dr, Haltom City, TX 76117",Haltom City,4.9,2263,HVAC contractor,good,ok,ChIJ77pCfwZ3ToYR5NyRxGjwqQ0,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Copeland,Heating Air Conditioning Plumbing and Electrical Repair Services,Copeland Heating Air Conditioning Plumbing and Electrical Repair Services,info@copelandairtexas.com,(469) 720-4440,https://copelandairtexas.com/,"11808 S Profit Row, Forney, TX 75126",Forney,4.9,2256,Plumber,good,ok,ChIJ3apoCUKzToYR7LjyDhSLS2Q,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Continental Club,The Continental Club,info@continentalclub.com,(512) 441-2444,https://continentalclub.com/,"1315 S Congress Ave, Austin, TX 78704",Austin,4.7,2253,Night club,good,ok,ChIJJUbJuv20RIYRpFyFb-IiSZo,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Granada,Theater,Granada Theater,booking@granadatheater.com,(214) 841-4900,https://www.granadatheater.com/,"3524 Greenville Ave, Dallas, TX 75206",Dallas,4.6,2252,Live music venue,good,ok,ChIJ20xM2mqfToYRZ_oW1VjNYc0,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Altitude,Trampoline Park,Altitude Trampoline Park,info@altitudetrampolinepark.com,(281) 310-5904,https://www.altitudetrampolinepark.com/locations/texas/webster/20810-gulf-freeway/,"20810 Gulf Fwy, Webster, TX 77598",Webster,4.9,2241,Amusement center,good,ok,ChIJdZfXSXWdQIYR_GA98m0J_IQ,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Revelus,Dermatology,Revelus Dermatology,info@revelus.com,(512) 815-2559,https://revelusdermatology.com/?utm_source=google/waze%20maps&utm_medium=organic%20maps&utm_campaign=ongoing,"4401 West Gate Blvd Ste 120, Austin, TX 78745",Austin,4.8,2239,Dermatologist,good,ok,ChIJ8QfLVThLW4YRWemqC8QgvAs,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Italia,Express Cedar Springs,Italia Express Cedar Springs,italiaexpressdelivery@gmail.com,(214) 521-3300,https://italiaexpresscedarsprings.com/?utm_source=google,"4000 Cedar Springs Rd, Dallas, TX 75219",Dallas,4.7,2238,Italian restaurant,good,ok,ChIJoXUMp8meToYRwIxIoNjQJ80,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Delucca,Gaucho Pizza & Wine - Dallas,Delucca Gaucho Pizza & Wine - Dallas,info@delucca.com,(214) 774-9903,https://www.delucca.com/,"1628 Oak Lawn Ave Ste 100, Dallas, TX 75207",Dallas,4.5,2237,Pizza restaurant,good,ok,ChIJ__9vrU6ZToYRf7PskS8tRqA,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Dakota's,Steakhouse,Dakota's Steakhouse,info@dakotasrestaurant.com,(214) 740-4001,https://www.dakotasrestaurant.com/,"600 N Akard St, Dallas, TX 75201",Dallas,4.5,2230,Steak house,good,ok,ChIJiTH8AyOZToYRjgcpq1BhUdE,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Istanbul,Grill & Deli,Istanbul Grill & Deli,info@istanbulgrill.com,(713) 526-2800,http://istanbulgrill.com/,"5613 Morningside Dr, Houston, TX 77005",Houston,4.5,2228,Mediterranean restaurant,good,ok,ChIJqSG-hmfAQIYRgSKRANHAcIY,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Juicy Crab,The Juicy Crab,info@thejuicycrab.com,(713) 636-2148,http://www.thejuicycrab.com/,"12914 Northwest Fwy, Houston, TX 77040",Houston,4.7,2227,Seafood restaurant,good,ok,ChIJpyxt9-zFQIYRrOyW0nBT7_s,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
K-2,Steak House,K-2 Steak House,k2steakhouseinc@gmail.com,(979) 245-6936,http://www.k2steakhouse.com/,"1701 8th St, Bay City, TX 77414",Bay City,4.3,2223,Steak house,good,ok,ChIJ0cKGgke5QYYRYPX6uOljvgk,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Birraporetti's,,Birraporetti's,webbirra@gmail.com,(713) 224-9494,https://www.birraporettis.com/,"500 Louisiana St, Houston, TX 77002",Houston,4.2,2222,Italian restaurant,good,ok,ChIJ34hlYjC_QIYRokhNiyTitHc,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Nuovo,Artistic Studios,Nuovo Artistic Studios,info@nuovophotography.com,(346) 443-2131,https://nuovophotography.com/,"2111 W Loop S #210, Houston, TX 77027",Houston,4.9,2217,Photography studio,good,ok,ChIJ3_M3hAvBQIYRKbVFbSiz64A,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,“REAL” Insurance Lady,The “REAL” Insurance Lady,enroll@therealinsurancelady.com,(713) 367-1161,https://therealinsurancelady.com/,"4340 Griggs Rd, Houston, TX 77021",Houston,4.8,2215,Insurance agency,good,ok,ChIJSWv3FES_QIYRL4ccd2Ow134,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Dripped,Birria (Midtown),Dripped Birria (Midtown),info@drippedbirria.com,(346) 335-3519,https://www.drippedbirria.com/,"2503 Bagby St, Houston, TX 77006",Houston,4.7,2213,Mexican restaurant,good,ok,ChIJfwmIw3-_QIYRbwjijd-7M6w,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Yolk,- One Arts Plaza,Yolk - One Arts Plaza,info@eatyolk.com,(214) 855-9655,http://www.eatyolk.com/,"1722 Routh St #132, Dallas, TX 75201",Dallas,4.2,2205,Breakfast restaurant,good,ok,ChIJ7Z1ySiaZToYRHf1JJdaBAmA,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,PARC,The PARC,info@theparcvet.com,(817) 731-3733,https://theparcvet.com/?utm_source=gmb&utm_medium=web,"4801 West Fwy, Fort Worth, TX 76107",Fort Worth,4.5,2204,Veterinarian,good,ok,ChIJib071uxzToYRQFdeLE1Syfg,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Zalat,Pizza,Zalat Pizza,info@zalatpizza.com,(214) 370-9786,https://zalatpizza.com/,"2519 N Fitzhugh Ave, Dallas, TX 75204",Dallas,4.5,2202,Pizza restaurant,good,ok,ChIJU140Xi6fToYRkCWbJ-V4bgk,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Smith,Dental Care,Smith Dental Care,frontdesk@smithdentaltyler.com,(903) 534-1171,http://smithdentaltyler.com/?utm_campaign=gmb,"5400 New Copeland Rd, Tyler, TX 75703",Tyler,4.9,2185,Cosmetic dentist,good,ok,ChIJ1851T_XMSYYRq5WI90pHuTU,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
SANDAGA,813,SANDAGA 813,info@sandaga813.com,(214) 702-9945,http://sandaga813.com/,"813 Exposition Ave, Dallas, TX 75226",Dallas,4.4,2184,Jazz club,good,ok,ChIJW2aRopWYToYRviuQcb2pZFI,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
UltraFix,Appliance Repair,UltraFix Appliance Repair,info@ultrafix.com,(832) 998-0886,https://ultrafix.com/appliance-repair/tx/houston,"1718 N Fry Rd APT 152, Houston, TX 77084",Houston,4.8,2183,Appliance repair service,good,ok,ChIJzZ_V-z_DQIYRQOKwUptG7YY,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
LOCAL,Public Eatery - The Woodlands,LOCAL Public Eatery - The Woodlands,info@localpubliceatery.com,(346) 536-5639,https://localpubliceatery.com/,"9595 Six Pines Dr Ste 200, The Woodlands, TX 77380",The Woodlands,4.9,2179,Restaurant,good,ok,ChIJ4awsCgA3R4YR4SmAofKl-k0,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Nancy's,Hustle,Nancy's Hustle,info@nancyshustle.com,(346) 571-7931,http://nancyshustle.com/,"2704 Polk St A, Houston, TX 77003",Houston,4.7,2177,New American restaurant,good,ok,ChIJAbtx4uG-QIYRe2Bb6bnaZv4,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Furniture,To Go,Furniture To Go,mail@ftgfurniture.com,(214) 853-0989,https://www.ftgfurniture.com/,"2759 Irving Blvd, Dallas, TX 75207",Dallas,4.9,2174,Furniture store,good,ok,ChIJczxsmfibToYR7uPq4Xvhm0s,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Las,Palmas Tex-Mex,Las Palmas Tex-Mex,events@laspalmastexmex.com,(214) 647-1232,https://laspalmasdallas.com/,"2708 Routh St, Dallas, TX 75201",Dallas,4.5,2167,Tex-Mex restaurant,good,ok,ChIJpVXGN7GZToYRK2EFeo9Ts88,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Nu,Dentistry Houston - Best Dentist in Houston TX - Cosmetic and Emergency Dentist,Nu Dentistry Houston - Best Dentist in Houston TX - Cosmetic and Emergency Dentist,info@nudentistry.com,(346) 566-4100,https://nudentistry.com/,"5706 San Felipe St Ste B-300, Houston, TX 77057",Houston,4.9,2165,Dentist,good,ok,ChIJ9_PNaADBQIYR8pvRkYwWcQQ,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Durty,Nelly's Irish Pub,Durty Nelly's Irish Pub,info@durtynellyspubsa.com,(210) 224-3343,http://www.durtynellyspubsa.com/?y_source=1_MTU0MDUzMDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"200 S Alamo St, San Antonio, TX 78205",San Antonio,4.4,2159,Pub,good,ok,ChIJ_Y1_CKtYXIYRUXPT2CdtYVU,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Crows,Plumbing Service,Crows Plumbing Service,info@crowsplumbing.com,(512) 643-7979,https://www.crowsplumbing.com/,"1500 Chisholm Trail Rd suite 100, Round Rock, TX 78681",Round Rock,4.9,2157,Plumber,good,ok,ChIJr43CWZvRRIYReuWHwdnGWMw,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Shokku,Ramen,Shokku Ramen,info@shokkuramen.com,(832) 831-7155,http://www.shokkuramen.com/,"933 Studewood St Suite A, Houston, TX 77008",Houston,4.1,2157,Ramen restaurant,good,ok,ChIJxaAizt-5QIYRUxy82LKBH1s,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Oliva,Italian Eatery,Oliva Italian Eatery,oliva@olivaeatery.com,(817) 337-6999,http://www.olivaeatery.com/,"12477 Timberland Blvd # 633, Fort Worth, TX 76244",Fort Worth,4.6,2156,Italian restaurant,good,ok,ChIJCYVG1vXZTYYREngfZ995lkI,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Phat,Eatery - Katy,Phat Eatery - Katy,katy@phateatery.com,(832) 412-2927,https://www.phateatery.com/,"23119 Colonial Pkwy suite b-2, Katy, TX 77449",Katy,4.6,2156,Malaysian restaurant,good,ok,ChIJDQ2vv9knQYYRlY_6VJFA6io,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Stanton's,City Bites,Stanton's City Bites,stantonscitybites@gmail.com,(713) 227-4893,https://www.stantonscitybites.com/,"1420 Edwards St, Houston, TX 77007",Houston,4.7,2147,Hamburger restaurant,good,ok,ChIJnaHKbjW_QIYR_dY-bsyLrZw,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Wing,Quarter,Wing Quarter,wings.burgers.daiquiris@gmail.com,(713) 747-9464,https://www.wingquarter.com/,"3929 Old Spanish Trl #100, Houston, TX 77021",Houston,4.3,2141,Chicken wings restaurant,good,ok,ChIJ__-kFsq_QIYRSBQWcHs_bfg,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Arts,Family Dentistry,Arts Family Dentistry,info@artsfamilydentistry.com,(214) 203-1145,http://artsfamilydentistry.com/,"803 W Davis St #102, Dallas, TX 75208",Dallas,5,2128,Dentist,good,ok,ChIJK_cVV3WbToYRYQnVcqGReOA,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Aiden,Austin City Hotel,Aiden Austin City Hotel,info@bestwestern.com,(512) 444-0561,https://www.bestwestern.com/en_US/book/hotel-rooms.44679.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:44679,"2200 S I-35 Frontage Rd, Austin, TX 78704",Austin,4.3,2125,Hotel,good,ok,ChIJh0WJVl-0RIYRXeq0Ude4ijY,5,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Air,Tech of Conroe,Air Tech of Conroe,service@airtechofconroe.com,(936) 220-1189,https://www.airtechofconroe.com/locations/conroe-tx/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*18*air-tech-conroe,"12577 TX-105, Conroe, TX 77304",Conroe,4.9,2124,Plumber,good,ok,ChIJI4XNlMc8R4YRwOW3PyRg4io,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
